Date (MM/DD/YYYY),Time (HH:MM:SS),Site Name,ODO % sat,ODO mg/L,Temp °C,SpCond µS/cm,Turbidity NTU,pH,ORP mV,Depth m
03/12/18,20:00:01,Charleston,101.6,4.42,6.08,188.8,6.02,6.73,300,1
03/12/18,21:00:01,Charleston,101.6,4.47,6.08,187.4,5.79,6.72,301.2,1
03/12/18,22:00:01,Charleston,101.5,4.43,6.05,188.5,6.23,6.71,301.6,1
03/12/18,23:00:01,Charleston,101.1,4.39,6.02,189.3,6.87,6.7,301.7,1
03/13/18,0:00:01,Charleston,101.4,4.37,6.02,190.5,7.61,6.71,300.7,1
03/13/18,1:00:01,Charleston,101.6,4.46,5.98,187.8,6.01,6.7,301.2,1
03/13/18,2:00:01,Charleston,101.8,4.53,5.95,186,5.7,6.7,301.6,1
03/13/18,3:00:01,Charleston,101.5,4.44,5.9,188.8,5.68,6.69,302.5,1
03/13/18,4:00:01,Charleston,101.8,4.52,5.89,186.7,6.17,6.7,302.6,1
03/13/18,5:00:01,Charleston,101.7,4.52,5.87,186.8,4.87,6.69,303.4,1
03/13/18,6:00:01,Charleston,101.7,4.54,5.85,186,5.46,6.68,304.2,1
03/13/18,7:00:01,Charleston,101.6,4.57,5.81,185.1,4.48,6.69,303.7,1
03/13/18,8:00:01,Charleston,101.8,4.61,5.78,184.1,4.48,6.7,303.6,1
03/13/18,9:00:01,Charleston,101.8,4.62,5.77,184,4.66,6.71,303.1,1
03/13/18,10:00:01,Charleston,102,4.61,5.81,184.3,4.22,6.78,300.5,1
03/13/18,11:00:01,Charleston,102.1,4.67,5.86,182.6,3.63,6.86,299.9,1
03/13/18,12:00:01,Charleston,102.3,4.66,5.9,183.1,4.87,6.78,299,1
03/13/18,13:00:01,Charleston,102.4,4.7,5.93,181.9,4.1,6.83,297.3,1
03/13/18,14:00:01,Charleston,102.5,4.68,5.99,182.5,4.65,6.84,295.9,1
03/13/18,15:00:01,Charleston,102.3,4.67,6.01,182.4,4.61,6.82,295.2,1
03/13/18,16:00:01,Charleston,102.1,4.68,5.96,181.9,4.68,6.78,295.5,1
03/13/18,17:00:01,Charleston,101.8,4.63,5.95,183.1,5.07,6.78,295.8,1
03/13/18,18:00:01,Charleston,101.8,4.66,5.91,182.3,4.06,6.75,296.4,1
03/13/18,19:00:01,Charleston,101.3,4.61,5.86,183.4,5.26,6.73,297.4,1
03/13/18,20:00:01,Charleston,101.2,4.62,5.82,183,4.78,6.71,298.8,1
03/13/18,21:00:01,Charleston,101.1,4.62,5.77,183,3.71,6.7,300.5,1
03/13/18,22:00:01,Charleston,100.9,4.58,5.77,184.1,3.81,6.69,301.7,1
03/13/18,23:00:01,Charleston,101,4.54,5.75,185.5,4.69,6.68,303.2,1
03/14/18,0:00:01,Charleston,100.9,4.35,5.72,191.4,4.5,6.67,304.1,1
03/14/18,1:00:01,Charleston,100.8,4.42,5.69,188.9,3.48,6.67,305.1,1
03/14/18,2:00:01,Charleston,100.9,4.41,5.67,189.5,4.25,6.67,305.6,1
03/14/18,3:00:01,Charleston,101.1,4.46,5.65,188.3,4.01,6.66,306.4,1
03/14/18,4:00:01,Charleston,101,4.5,5.62,187,3.93,6.66,307.1,1
03/14/18,5:00:01,Charleston,101.1,4.53,5.57,186.3,3.56,6.66,307.3,1
03/14/18,6:00:01,Charleston,101.2,4.53,5.53,186.8,4.17,6.66,307.1,1
03/14/18,7:00:01,Charleston,101.3,4.56,5.51,186.1,4.98,6.66,307,1
03/14/18,8:00:01,Charleston,101.6,4.57,5.51,186.1,4.24,6.67,305.8,1
03/14/18,9:00:01,Charleston,101.7,4.58,5.52,185.9,3.44,6.69,304.1,1
03/14/18,10:00:01,Charleston,101.6,4.58,5.57,185.4,3.79,6.72,301.8,1
03/14/18,11:00:01,Charleston,101.8,4.55,5.63,186.5,3.92,6.76,299.4,1
03/14/18,12:00:01,Charleston,101.8,4.57,5.71,185.7,3.67,6.8,296.4,1
03/14/18,13:00:01,Charleston,101.7,4.54,5.75,186.5,4.22,6.8,295.5,1
03/14/18,14:00:01,Charleston,101.7,4.54,5.78,186.4,3.66,6.8,294.8,1
03/14/18,15:00:01,Charleston,101.8,4.56,5.79,185.8,4.47,6.81,294.7,1
03/14/18,16:00:01,Charleston,101.7,4.57,5.81,185.3,3.38,6.8,294.9,1
03/14/18,17:00:01,Charleston,101.6,4.57,5.79,185.3,4.27,6.77,295.6,1
03/14/18,18:00:01,Charleston,101.4,4.57,5.75,185.2,4.26,6.75,296.9,1
03/14/18,19:00:01,Charleston,101.2,4.52,5.7,186.4,4.53,6.72,298.3,1
03/14/18,20:00:01,Charleston,100.9,4.51,5.65,186.7,4.33,6.7,300.1,1
03/14/18,21:00:01,Charleston,100.9,4.5,5.6,186.9,4.11,6.69,301.6,1
03/14/18,22:00:01,Charleston,100.8,4.43,5.55,189.1,3.9,6.68,303,1
03/14/18,23:00:01,Charleston,100.8,4.47,5.5,188,3.21,6.66,304.6,1
03/15/18,0:00:01,Charleston,101,4.55,5.47,186.1,3.85,6.66,305.2,1
03/15/18,1:00:01,Charleston,101.1,4.51,5.44,187.5,3.35,6.66,305.4,1
03/15/18,2:00:01,Charleston,101,4.47,5.39,188.7,3.57,6.65,305.9,1
03/15/18,3:00:01,Charleston,100.9,4.43,5.36,189.9,3.28,6.65,306.3,1
03/15/18,4:00:01,Charleston,100.9,4.48,5.34,188.3,3.54,6.65,305.3,1
03/15/18,5:00:01,Charleston,100.9,4.46,5.31,189.2,3.55,6.66,304.5,1
03/15/18,6:00:01,Charleston,100.9,4.49,5.28,188.4,3.27,6.66,304.3,1
03/15/18,7:00:01,Charleston,100.8,4.49,5.24,188.3,3.33,6.66,304.2,1
03/15/18,8:00:01,Charleston,100.7,4.53,5.21,187,2.79,6.67,304.1,1
03/15/18,9:00:01,Charleston,100.8,4.5,5.23,188.1,3.07,6.68,303.9,1
03/15/18,10:00:01,Charleston,101,4.51,5.31,187.6,3.52,6.82,303.2,1
03/15/18,11:00:01,Charleston,101.5,4.52,5.45,187.6,2.82,6.97,302.3,1
03/15/18,12:00:01,Charleston,101.6,4.48,5.61,188.4,3.28,6.96,300.5,1
03/15/18,13:00:01,Charleston,102.2,4.55,5.76,186.7,3.4,6.93,297.9,1
03/15/18,14:00:01,Charleston,102.2,4.49,5.9,188.2,3.19,6.93,296.1,1
03/15/18,15:00:01,Charleston,102.6,4.48,6,188.6,3.51,6.93,295.4,1
03/15/18,16:00:01,Charleston,102.7,4.5,6.05,188,4.01,6.86,295,1
03/15/18,17:00:01,Charleston,102.5,4.49,6.1,188,5.96,6.81,294.3,1
03/15/18,18:00:01,Charleston,102.6,4.48,6.07,188.4,5.97,6.78,295,1
03/15/18,19:00:01,Charleston,102.2,4.48,6.01,188.2,6.66,6.76,294.9,1
03/15/18,20:00:01,Charleston,102.1,4.45,5.96,188.9,5.91,6.74,296.1,1
03/15/18,21:00:01,Charleston,102.2,4.45,5.93,189.3,5.46,6.73,297.7,1
03/15/18,22:00:01,Charleston,102.3,4.48,5.94,188.5,4.34,6.72,298.5,1
03/15/18,23:00:01,Charleston,102.3,4.47,5.96,188.8,3.92,6.72,298.8,1
03/16/18,0:00:01,Charleston,102.6,4.42,5.98,190.5,4,6.73,298.3,1
03/16/18,1:00:01,Charleston,103,4.53,5.99,187.7,3.95,6.73,298,1
03/16/18,2:00:01,Charleston,103,4.5,5.95,188.9,3.52,6.75,297.1,1
03/16/18,3:00:01,Charleston,103.1,4.53,5.89,188.3,3.49,6.75,296.9,1
03/16/18,4:00:01,Charleston,103.2,4.57,5.79,187.4,3.45,6.77,296.3,1
03/16/18,5:00:01,Charleston,102.9,4.61,5.68,186.2,3.05,6.76,296.5,1
03/16/18,6:00:01,Charleston,102.7,4.62,5.59,185.8,3.3,6.76,296.6,1
03/16/18,7:00:01,Charleston,102.2,4.61,5.52,185.7,3.41,6.74,297.7,1
03/16/18,8:00:01,Charleston,102.1,4.63,5.47,185.1,3.03,6.74,298.4,1
03/16/18,9:00:01,Charleston,101.9,4.59,5.47,186.2,3.46,6.74,299.1,1
03/16/18,10:00:01,Charleston,102.4,4.64,5.55,185,5.49,6.87,298.7,1
03/16/18,11:00:01,Charleston,103,4.59,5.68,186.8,2.9,7,298.1,1
03/16/18,12:00:01,Charleston,103.4,4.61,5.81,186.3,3.42,6.97,297.4,1
03/16/18,13:00:01,Charleston,103.8,4.63,5.93,186,3.06,6.95,296.8,1
03/16/18,14:00:01,Charleston,104.1,4.64,6.02,185.8,3.49,6.92,296.9,1
03/16/18,15:00:01,Charleston,104.4,4.58,6.15,187.6,3.52,6.94,297,1
03/16/18,16:00:01,Charleston,104.4,4.64,6.13,185.9,2.92,6.86,297.2,1
03/16/18,17:00:01,Charleston,104.4,4.56,6.18,188.2,3.39,6.81,297.6,1
03/16/18,18:00:01,Charleston,104.3,4.56,6.16,187.9,2.83,6.79,298.1,1
03/16/18,19:00:01,Charleston,104.2,4.51,6.16,189.5,3.41,6.78,298.7,1
03/16/18,20:00:01,Charleston,104.3,4.49,6.17,190,3.44,6.78,298.7,1
03/16/18,21:00:01,Charleston,104.6,4.46,6.19,191.4,3.59,6.78,298.2,1
03/16/18,22:00:01,Charleston,104.9,4.45,6.21,192.1,3,6.8,296.3,1
03/16/18,23:00:01,Charleston,105.5,4.47,6.21,192.2,2.96,6.83,293.9,1
03/17/18,0:00:01,Charleston,105.6,4.48,6.17,192.2,3.17,6.85,292,1
03/17/18,1:00:01,Charleston,105.5,4.44,6.11,193.4,3.32,6.86,290.1,1
03/17/18,2:00:01,Charleston,105.5,4.44,6.03,193.6,2.71,6.87,288.4,1
03/17/18,3:00:01,Charleston,105,4.39,5.94,194.7,3.39,6.86,288.5,1
03/17/18,4:00:01,Charleston,104.7,4.38,5.86,194.9,2.98,6.85,289.6,1
03/17/18,5:00:01,Charleston,104.2,4.36,5.78,195.1,3.32,6.83,291.1,1
03/17/18,6:00:01,Charleston,103.9,4.33,5.7,195.9,3.06,6.8,293.3,1
03/17/18,7:00:01,Charleston,103.7,4.28,5.65,197.4,3.46,6.77,296,1
03/17/18,8:00:01,Charleston,103.4,4.25,5.59,198.2,3.35,6.75,298.2,1
03/17/18,9:00:01,Charleston,103.4,4.17,5.53,200.8,3.85,6.73,301,1
03/17/18,10:00:01,Charleston,103.3,4.15,5.51,201.3,3.94,6.71,302.8,1
03/17/18,11:00:01,Charleston,103.5,4.06,5.51,204.6,3.73,6.72,303,1
03/17/18,12:00:01,Charleston,103.6,4.12,5.56,202.7,3.4,6.72,303.5,1
03/17/18,13:00:01,Charleston,104,4.23,5.59,199.5,2.95,6.72,303.6,1
03/17/18,14:00:01,Charleston,104.2,4.25,5.62,199.2,3.25,6.72,303.7,1
03/17/18,15:00:01,Charleston,104.7,4.29,5.67,198.4,3.19,6.73,302.9,1
03/17/18,16:00:01,Charleston,105,4.24,5.74,199.9,3.41,6.74,301.1,1
03/17/18,17:00:01,Charleston,105.6,4.33,5.8,197.8,3.14,6.77,298.9,1
03/17/18,18:00:01,Charleston,105.8,4.31,5.87,198.4,3.21,6.79,295.6,1
03/17/18,19:00:01,Charleston,106.2,4.32,5.93,198.6,3.69,6.82,291.3,1
03/17/18,20:00:01,Charleston,106.6,4.38,6.02,196.8,3.35,6.86,286.7,1
03/17/18,21:00:01,Charleston,106.6,4.37,6.1,197,4.29,6.9,282.1,1
03/17/18,22:00:01,Charleston,106.4,4.25,6.14,200.4,5.55,6.93,278.9,1
03/17/18,23:00:01,Charleston,106,4.32,6.14,197.5,4,6.94,278.1,1
03/18/18,0:00:01,Charleston,105.6,4.26,6.12,198.9,4.38,6.92,280.2,1
03/18/18,1:00:01,Charleston,105.1,4.23,6.08,199.4,5.49,6.9,283.8,1
03/18/18,2:00:01,Charleston,104.7,4.2,6.04,199.9,6.4,6.86,288,1
03/18/18,3:00:01,Charleston,104.4,4.17,5.98,200.8,4.55,6.83,291.8,1
03/18/18,4:00:01,Charleston,104.1,4.19,5.91,199.8,5.06,6.8,295.3,1
03/18/18,5:00:01,Charleston,103.8,4.16,5.85,200.6,4.3,6.77,298.8,1
03/18/18,6:00:01,Charleston,103.7,4.14,5.78,201.3,6.28,6.74,301.6,1
03/18/18,7:00:01,Charleston,103.8,4.14,5.71,201.8,4.07,6.72,303.3,1
03/18/18,8:00:01,Charleston,104.1,4.16,5.67,201.6,5.26,6.71,303.9,1
03/18/18,9:00:01,Charleston,105,4.16,5.72,202.6,5.33,6.72,302,1
03/18/18,10:00:01,Charleston,105.9,4.22,5.83,201.5,5.05,6.9,296.8,1
03/18/18,11:00:01,Charleston,106.9,4.27,6.01,200.5,0,7.07,290,1
03/18/18,12:00:01,Charleston,107.9,4.32,6.22,199.7,5.97,7.11,281.2,1
03/18/18,13:00:01,Charleston,108.3,4.36,6.43,198.4,8.96,7.14,273.3,1
03/18/18,14:00:01,Charleston,108.3,4.39,6.61,196.9,8.68,7.15,268.8,1
03/18/18,15:00:01,Charleston,108,4.44,6.75,194.6,6.49,7.14,268.2,1
03/18/18,16:00:01,Charleston,107.8,4.41,6.84,195.2,6.57,7.05,270.8,1
03/18/18,17:00:01,Charleston,107.1,4.42,6.84,194,13.07,6.98,276.5,1
03/18/18,18:00:01,Charleston,106.6,4.39,6.79,194.3,7.47,6.9,283.6,1
03/18/18,19:00:01,Charleston,106.3,4.39,6.72,194.1,14.06,6.85,290.1,1
03/18/18,20:00:01,Charleston,105.7,4.36,6.67,194.3,7.63,6.81,295.6,1
03/18/18,21:00:01,Charleston,105.6,4.37,6.6,194.2,8.63,6.78,299.7,1
03/18/18,22:00:01,Charleston,105.5,4.44,6.52,192.1,8.88,6.77,302,1
03/18/18,23:00:01,Charleston,105.4,4.46,6.48,191.5,6.95,6.76,302.9,1
03/19/18,0:00:01,Charleston,105.6,4.51,6.46,190.3,7.02,6.77,302.3,1
03/19/18,1:00:01,Charleston,105.8,4.58,6.51,188.4,8.03,6.79,300.2,1
03/19/18,2:00:01,Charleston,105.8,4.57,6.55,188.4,6.66,6.8,298.2,1
03/19/18,3:00:01,Charleston,106,4.67,6.65,185.4,6.36,6.83,296,1
03/19/18,4:00:01,Charleston,106.1,4.69,6.72,184.7,11.56,6.84,294.7,1
03/19/18,5:00:01,Charleston,106,4.76,6.79,182.3,6.84,6.84,295.7,1
03/19/18,6:00:01,Charleston,106.1,4.78,6.79,181.9,6.49,6.82,298.4,1
03/19/18,7:00:01,Charleston,106,4.78,6.77,181.8,7.42,6.8,301.9,1
03/19/18,8:00:01,Charleston,106.1,4.84,6.75,180.3,7.49,6.78,305.4,1
03/19/18,9:00:01,Charleston,106.3,4.86,6.74,179.8,7.34,6.77,308.1,1
03/19/18,10:00:01,Charleston,106.7,4.95,6.76,177.8,7.9,6.81,309.7,1
03/19/18,11:00:01,Charleston,107.2,5,6.81,176.8,9.36,6.87,310.6,1
03/19/18,12:00:01,Charleston,107.6,5.1,6.86,174.4,12.65,6.86,310.9,1
03/19/18,15:00:01,Charleston,105.7,12.7,7.19,0.1654,10.03,7.56,386.8,1
03/19/18,16:00:01,Charleston,105.8,12.69,7.27,0.1624,10.01,6.92,371.6,1
03/19/18,17:00:01,Charleston,106,12.7,7.31,0.1596,10.39,6.4,365.7,1
03/19/18,18:00:01,Charleston,105.7,12.66,7.33,0.1572,9.33,6.48,364,1
03/19/18,19:00:01,Charleston,105.4,12.63,7.33,0.1555,9.98,6.62,366.7,1
03/19/18,20:00:01,Charleston,105,12.59,7.28,0.1526,11.88,6.73,371.4,1
03/19/18,21:00:01,Charleston,104.5,12.55,7.21,0.151,12.61,6.79,377.9,1
03/19/18,22:00:01,Charleston,104.2,12.54,7.16,0.1503,10.3,6.82,385.4,1
03/19/18,23:00:01,Charleston,103.7,12.5,7.09,0.1483,25.63,6.83,392.8,1
03/20/18,0:00:01,Charleston,103.7,12.51,7.04,0.1473,9.76,6.83,399.1,1
03/20/18,1:00:01,Charleston,103.7,12.52,7,0.1467,11.24,6.83,404.6,1
03/20/18,2:00:01,Charleston,103.7,12.52,6.99,0.1463,12.04,6.83,409.1,1
03/20/18,3:00:01,Charleston,103.7,12.52,7.01,0.1469,10.87,6.83,412.5,1
03/20/18,4:00:01,Charleston,103.7,12.52,7.04,0.1461,10.78,6.85,414.2,1
03/20/18,5:00:01,Charleston,103.8,12.5,7.08,0.1459,10.96,6.85,415.6,1
03/20/18,6:00:01,Charleston,103.7,12.48,7.12,0.1465,9.61,6.87,416.2,1
03/20/18,7:00:01,Charleston,103.6,12.46,7.16,0.1467,9.82,6.88,416.5,1
03/20/18,8:00:01,Charleston,103.5,12.44,7.19,0.1461,8.71,6.89,416.4,1
03/20/18,9:00:01,Charleston,103.5,12.43,7.22,0.1465,10.81,6.92,414.4,1
03/20/18,10:00:01,Charleston,103.7,12.44,7.27,0.148,10.2,6.95,412.3,1
03/20/18,11:00:01,Charleston,104,12.45,7.33,0.1478,10.3,6.98,410.6,1
03/20/18,12:00:01,Charleston,104.3,12.47,7.4,0.1471,10.21,6.98,407.7,1
03/20/18,13:00:01,Charleston,104.3,12.45,7.49,0.1474,10.24,7,404.5,1
03/20/18,14:00:01,Charleston,104.4,12.43,7.57,0.1487,10.7,7.01,401.7,1
03/20/18,15:00:01,Charleston,104.3,12.39,7.65,0.1484,11.04,7.01,399.9,1
03/20/18,16:00:01,Charleston,104.1,12.36,7.68,0.1482,12.52,6.99,399.7,1
03/20/18,17:00:01,Charleston,104,12.34,7.71,0.1483,12.14,6.98,401,1
03/20/18,18:00:01,Charleston,103.5,12.29,7.71,0.1483,11.1,6.97,403.2,1
03/20/18,19:00:01,Charleston,103.2,12.25,7.7,0.1483,0,6.95,406.1,1
03/20/18,20:00:01,Charleston,102.9,12.22,7.69,0.1475,13.3,6.93,408.4,1
03/20/18,21:00:01,Charleston,102.8,12.21,7.69,0.1463,12.17,6.93,409.5,1
03/20/18,22:00:01,Charleston,102.7,12.19,7.71,0.1474,12.17,6.93,410.4,1
03/20/18,23:00:01,Charleston,102.6,12.17,7.75,0.1486,11.58,6.93,411.5,1
03/21/18,0:00:01,Charleston,102.7,12.16,7.8,0.1492,10.57,6.94,411.5,1
